gene	length	GC%
EDEM2	78	65.3846153846154
PROCR	83	65.0602409638554
MMP24OS	117	71.7948717948718
MMP24	49	93.8775510204082
EIF6	228	74.5614035087719
FAM83C	121	73.5537190082645
UQCC1	11	36.3636363636364
GDF5	504	54.1666666666667
CEP250	451	54.1019955654102
C20orf173	145	61.3793103448276
ERGIC3	60	76.6666666666667
SPAG4	175	74.8571428571429
CPNE1	323	59.1331269349845
RBM12	248	57.6612903225806
NFS1	64	71.875
ROMO1	180	71.1111111111111
RBM39	333	60.6606606606607
PHF20	97	61.8556701030928
SCAND1	1071	58.9169000933707
CNBD2	152	45.3947368421053
EPB41L1	171	78.3625730994152
AAR2	856	54.9065420560748
DLGAP4	477	74.6331236897275
MYL9	69	66.6666666666667
TGIF2	199	70.3517587939699
TGIF2-RAB5IF	117	65.8119658119658
RAB5IF	163	77.3006134969325
SLA2	403	57.3200992555831
NDRG3	57	43.859649122807
DSN1	373	65.9517426273459
SOGA1	194	79.8969072164949
TLDC2	37	67.5675675675676
SAMHD1	71	71.830985915493
RBL1	69	75.3623188405797
RPN2	196	70.4081632653061
GHRH	91	63.7362637362637
MANBAL	812	48.0295566502463
SRC	362	65.4696132596685
BLCAP	448	67.1875
NNAT	82	59.7560975609756
CTNNBL1	350	58.8571428571429
VSTM2L	224	80.8035714285714
TTI1	239	57.3221757322176
RPRD1B	202	72.2772277227723
TGM2	72	73.6111111111111
KIAA1755	235	72.7659574468085
BPI	62	53.2258064516129
LBP	35	62.8571428571429
RALGAPB	284	71.1267605633803
ADIG	56	71.4285714285714
ARHGAP40	168	75.5952380952381
SLC32A1	239	70.7112970711297
ACTR5	19	73.6842105263158
PPP1R16B	197	77.1573604060914
FAM83D	41	68.2926829268293
DHX35	18	50
MAFB	386	75.3886010362694
TOP1	154	75.3246753246753
PLCG1	405	80.4938271604938
ZHX3	467	62.0985010706638
LPIN3	190	63.6842105263158
EMILIN3	184	85.8695652173913
CHD6	61	36.0655737704918
PTPRT	236	83.4745762711864
SRSF6	138	71.0144927536232
L3MBTL1	59	77.9661016949153
SGK2	117	57.2649572649573
IFT52	124	71.7741935483871
MYBL2	265	79.622641509434
GTSF1L	308	47.4025974025974
TOX2	208	46.1538461538462
JPH2	483	63.768115942029
OSER1	117	53.8461538461538
GDAP1L1	77	66.2337662337662
FITM2	54	68.5185185185185
R3HDML	115	61.7391304347826
HNF4A	134	70.1492537313433
TTPAL	143	68.5314685314685
SERINC3	119	59.6638655462185
PKIG	585	55.2136752136752
ADA	92	79.3478260869565
CCN5	343	60.0583090379009
KCNK15	46	80.4347826086957
RIMS4	275	87.2727272727273
YWHAB	274	63.8686131386861
PABPC1L	84	78.5714285714286
TOMM34	64	70.3125
STK4	57	73.6842105263158
KCNS1	210	71.4285714285714
WFDC5	79	59.4936708860759
WFDC12	18	61.1111111111111
PI3	21	57.1428571428571
SEMG1	21	42.8571428571429
SEMG2	17	29.4117647058824
SLPI	21	57.1428571428571
MATN4	245	66.1224489795918
RBPJL	83	73.4939759036145
SDC4	40	75
SYS1	180	64.4444444444444
SYS1-DBNDD2	119	66.3865546218487
TP53TG5	89	58.4269662921348
DBNDD2	581	60.2409638554217
PIGT	16	68.75
WFDC2	433	47.5750577367206
SPINT3	14	71.4285714285714
WFDC6	75	48
EPPIN-WFDC6	69	50.7246376811594
EPPIN	44	50
WFDC8	79	59.4936708860759
WFDC9	234	47.4358974358974
WFDC10A	75	54.6666666666667
WFDC11	222	45.045045045045
WFDC10B	231	50.2164502164502
WFDC13	86	54.6511627906977
SPINT4	21	66.6666666666667
WFDC3	59	59.3220338983051
DNTTIP1	51	72.5490196078431
UBE2C	301	57.8073089700997
TNNC2	208	61.0576923076923
SNX21	121	78.5123966942149
ACOT8	74	59.4594594594595
ZSWIM3	212	60.377358490566
ZSWIM1	95	49.4736842105263
SPATA25	32	59.375
NEURL2	217	64.9769585253456
CTSA	1182	66.9204737732657
PLTP	595	62.0168067226891
PCIF1	309	66.3430420711974
ZNF335	132	64.3939393939394
MMP9	19	63.1578947368421
SLC12A5	163	73.6196319018405
NCOA5	175	70.2857142857143
CD40	30	66.6666666666667
CDH22	643	75.8942457231726
SLC35C2	312	61.8589743589744
ZNF334	183	62.8415300546448
OCSTAMP	94	62.7659574468085
SLC13A3	38	78.9473684210526
TP53RK	30	63.3333333333333
SLC2A10	88	82.9545454545455
EYA2	374	79.9465240641711
ZMYND8	350	48.5714285714286
NCOA3	231	55.8441558441558
SULF2	852	61.8544600938967
PREX1	139	84.1726618705036
ARFGEF2	179	81.0055865921788
CSE1L	123	63.4146341463415
STAU1	378	57.4074074074074
DDX27	33	60.6060606060606
ZNFX1	85	60
KCNB1	188	77.1276595744681
PTGIS	21	90.4761904761905
B4GALT5	188	84.0425531914894
SLC9A8	210	71.9047619047619
SPATA2	350	50.2857142857143
RNF114	16	68.75
SNAI1	80	66.25
UBE2V1	379	43.2717678100264
PEDS1	86	79.0697674418605
CEBPB	204	76.4705882352941
PTPN1	145	72.4137931034483
RIPOR3	414	66.9082125603865
PARD6B	207	75.8454106280193
BCAS4	13	76.9230769230769
ADNP	1562	36.0435339308579
DPM1	32	62.5
MOCS3	25	60
KCNG1	264	76.8939393939394
NFATC2	220	80.9090909090909
ATP9A	21	85.7142857142857
SALL4	113	60.1769911504425
ZFP64	143	62.2377622377622
TSHZ2	936	54.2735042735043
ZNF217	426	47.1830985915493
CYP24A1	407	63.8820638820639
PFDN4	14	57.1428571428571
DOK5	354	68.9265536723164
CBLN4	1348	65.2818991097923
MC3R	112	54.4642857142857
FAM210B	32	78.125
AURKA	268	64.5522388059701
CSTF1	101	54.4554455445545
CASS4	199	47.7386934673367
RTF2	71	61.9718309859155
GCNT7	1072	48.134328358209
FAM209A	65	58.4615384615385
FAM209B	96	60.4166666666667
TFAP2C	239	68.6192468619247
BMP7	519	76.878612716763
SPO11	65	69.2307692307692
RAE1	383	52.4804177545692
MTRNR2L3	459	36.6013071895425
RBM38	186	85.4838709677419
CTCFL	662	59.0634441087613
PCK1	134	53.7313432835821
ZBP1	131	62.5954198473283
PMEPA1	433	81.5242494226328
C20orf85	63	73.015873015873
RAB22A	262	79.7709923664122
VAPB	231	72.2943722943723
APCDD1L	692	67.1965317919075
STX16	724	61.1878453038674
STX16-NPEPL1	573	59.3368237347295
NPEPL1	101	88.1188118811881
GNAS	552	56.7028985507246
NELFCD	48	91.6666666666667
CTSZ	16	62.5
TUBB1	94	52.1276595744681
ATP5F1E	84	67.8571428571429
PRELID3B	56	67.8571428571429
ZNF831	1549	54.4867656552615
EDN3	370	72.4324324324324
PHACTR3	475	53.4736842105263
SYCP2	208	50
FAM217B	415	48.6746987951807
PPP1R3D	374	61.4973262032086
CDH26	304	50.6578947368421
CDH4	253	86.1660079051383
TAF4	71	76.056338028169
LSM14B	192	84.375
PSMA7	91	78.021978021978
SS18L1	52	73.0769230769231
MTG2	35	71.4285714285714
HRH3	308	81.4935064935065
OSBPL2	152	48.0263157894737
ADRM1	205	72.6829268292683
LAMA5	67	82.089552238806
RPS21	42	78.5714285714286
CABLES2	9	55.5555555555556
RBBP8NL	163	67.4846625766871
GATA5	87	77.0114942528736
SLCO4A1	130	73.8461538461539
NTSR1	372	75
MRGBP	51	86.2745098039216
OGFR	2277	61.1769872639438
COL9A3	15	66.6666666666667
TCFL5	152	82.2368421052632
DIDO1	356	55.0561797752809
GID8	119	71.4285714285714
SLC17A9	122	72.1311475409836
BHLHE23	309	75.4045307443366
YTHDF1	239	80.7531380753138
BIRC7	192	63.0208333333333
NKAIN4	352	62.7840909090909
ARFGAP1	92	77.1739130434783
COL20A1	68	69.1176470588235
CHRNA4	184	79.8913043478261
KCNQ2	192	83.8541666666667
EEF1A2	253	75.098814229249
PPDPF	155	72.9032258064516
PTK6	62	77.4193548387097
SRMS	286	74.1258741258741
FNDC11	1949	66.9574140584915
HELZ2	70	70
GMEB2	479	58.6638830897704
STMN3	208	71.6346153846154
RTEL1	827	63.7243047158404
RTEL1-TNFRSF6B	103	57.2815533980583
TNFRSF6B	116	71.551724137931
ARFRP1	708	66.8079096045198
ZGPAT	127	75.5905511811024
LIME1	66	69.6969696969697
SLC2A4RG	137	87.5912408759124
ZBTB46	201	79.6019900497513
ABHD16B	43	79.0697674418605
TPD52L2	72	79.1666666666667
DNAJC5	153	80.3921568627451
UCKL1	300	66.3333333333333
ZNF512B	119	89.0756302521009
SAMD10	175	85.1428571428571
PRPF6	114	59.6491228070175
SOX18	123	82.9268292682927
TCEA2	155	81.9354838709677
RGS19	293	71.6723549488055
OPRL1	455	67.6923076923077
LKAAEAR1	140	77.8571428571429
MYT1	592	51.3513513513513
NPBWR2	293	60.4095563139932
PCMTD2	147	68.0272108843537
CH507-9B2.1	149	75.8389261744966
GATD3B	15	66.6666666666667
CH507-9B2.5	18	66.6666666666667
CH507-42P11.1	50	56
SIK1B	136	80.8823529411765
CBSL	222	55.8558558558559
U2AF1L5	1025	43.609756097561
CRYAA2	1457	62.9375428963624
SMIM11B	689	64.2960812772134
FAM243B	43	41.8604651162791
KCNE1B	240	59.5833333333333
TPTE	352	56.8181818181818
POTED	452	57.7433628318584
LIPI	110	40.9090909090909
RBM11	30	60
HSPA13	27	59.2592592592593
SAMSN1	50	42
NRIP1	793	53.59394703657
USP25	412	80.5825242718447
CXADR	87	78.1609195402299
BTG3	154	74.6753246753247
C21orf91	61	75.4098360655738
CHODL	391	70.3324808184143
TMPRSS15	163	33.7423312883436
NCAM2	155	67.0967741935484
MRPL39	42	66.6666666666667
JAM2	564	68.6170212765958
ATP5PF	692	63.728323699422
GABPA	633	60.5055292259084
APP	150	76.6666666666667
CYYR1	346	71.3872832369942
ADAMTS1	455	62.1978021978022
ADAMTS5	697	57.3888091822095
N6AMT1	22	59.0909090909091
LTN1	13	61.5384615384615
RWDD2B	72	52.7777777777778
USP16	231	49.3506493506493
CCT8	346	58.6705202312139
MAP3K7CL	667	52.4737631184408
BACH1	243	51.8518518518518
GRIK1	522	62.2605363984674
CLDN17	188	42.5531914893617
CLDN8	172	45.9302325581395
KRTAP24-1	18	66.6666666666667
KRTAP25-1	24	45.8333333333333
KRTAP26-1	280	43.5714285714286
KRTAP27-1	26	30.7692307692308
KRTAP13-2	58	41.3793103448276
KRTAP13-1	56	42.8571428571429
KRTAP13-3	56	44.6428571428571
KRTAP13-4	46	45.6521739130435
KRTAP15-1	53	50.9433962264151
KRTAP19-1	50	50
KRTAP19-2	88	56.8181818181818
KRTAP19-3	56	51.7857142857143
KRTAP19-4	55	50.9090909090909
KRTAP19-5	51	52.9411764705882
KRTAP19-6	31	48.3870967741936
KRTAP19-7	25	44
KRTAP22-2	23	43.4782608695652
KRTAP6-3	6	66.6666666666667
KRTAP6-2	28	57.1428571428571
KRTAP22-1	34	44.1176470588235
KRTAP6-1	26	53.8461538461538
KRTAP20-1	30	46.6666666666667
KRTAP20-4	31	45.1612903225806
KRTAP20-2	58	41.3793103448276
KRTAP20-3	25	44
KRTAP21-3	18	44.4444444444444
KRTAP21-2	57	40.3508771929825
KRTAP21-1	50	44
KRTAP8-1	54	57.4074074074074
KRTAP7-1	61	40.9836065573771
KRTAP11-1	56	50
KRTAP19-8	33	45.4545454545455
TIAM1	472	54.0254237288136
SOD1	77	63.6363636363636
SCAF4	426	75.8215962441315
HUNK	655	73.8931297709924
MIS18A	35	65.7142857142857
MRAP	187	45.9893048128342
URB1	102	68.6274509803922
CFAP298-TCP10L	138	72.463768115942
EVA1C	417	76.2589928057554
TCP10L	104	58.6538461538462
CFAP298	134	72.3880597014925
PAXBP1	87	78.1609195402299
C21orf62	332	52.1084337349398
OLIG2	928	58.0818965517241
OLIG1	106	78.3018867924528
IFNAR2	329	62.0060790273556
AP000295.9	362	71.5469613259668
IFNAR1	86	66.2790697674419
IFNGR2	112	83.9285714285714
TMEM50B	147	58.5034013605442
DNAJC28	439	52.8473804100228
GART	343	53.6443148688047
SON	29	65.5172413793103
DONSON	43	72.0930232558139
AP000304.12	351	60.968660968661
CRYZL1	664	56.0240963855422
ITSN1	245	67.3469387755102
ATP5PO	51	62.7450980392157
MRPS6	123	73.1707317073171
SLC5A3	504	50.7936507936508
KCNE2	158	54.4303797468354
SMIM11A	200	59
SMIM34A	112	52.6785714285714
KCNE1	560	52.5
AP000326.5	116	50
RCAN1	487	46.611909650924
CLIC6	395	67.8481012658228
RUNX1	1578	50.9505703422053
SETD4	1373	48.7982520029133
CBR1	175	74.8571428571429
CBR3	114	72.8070175438597
DOP1B	85	44.7058823529412
MORC3	68	64.7058823529412
CHAF1B	137	60.5839416058394
CLDN14	867	56.1707035755479
SIM2	632	76.5822784810127
HLCS	31	87.0967741935484
RIPPLY3	71	76.056338028169
PIGP	224	73.2142857142857
TTC3	2747	39.6796505278486
VPS26C	40	67.5
DYRK1A	1470	33.8775510204082
KCNJ6	601	58.0698835274542
KCNJ15	311	48.8745980707396
ERG	272	54.4117647058823
ETS2	584	69.3493150684932
PSMG1	66	75.7575757575758
BRWD1	141	82.9787234042553
HMGN1	94	79.7872340425532
GET1	13	76.9230769230769
GET1-SH3BGR	36	75
LCA5L	529	52.7410207939509
SH3BGR	127	60.6299212598425
B3GALT5	592	46.6216216216216
IGSF5	103	47.5728155339806
PCP4	63	60.3174603174603
DSCAM	497	80.0804828973843
BACE2	463	79.9136069114471
FAM3B	79	74.6835443037975
MX2	265	45.2830188679245
MX1	371	57.6819407008086
TMPRSS2	774	64.3410852713178
RIPK4	48	79.1666666666667
PRDM15	213	75.5868544600939
C2CD2	370	81.6216216216216
ZBTB21	187	56.1497326203209
UMODL1	396	54.7979797979798
ABCG1	148	50
TFF3	35	71.4285714285714
TFF2	37	59.4594594594595
TFF1	40	62.5
TMPRSS3	526	40.1140684410646
UBASH3A	29	58.6206896551724
RSPH1	38	71.0526315789474
SLC37A1	1044	68.4865900383142
PDE9A	194	80.4123711340206
WDR4	44	68.1818181818182
NDUFV3	25	76
ERVH48-1	586	53.9249146757679
PKNOX1	159	57.2327044025157
CBS	238	57.563025210084
U2AF1	1025	43.7073170731707
CRYAA	92	68.4782608695652
SIK1	136	80.8823529411765
HSF2BP	327	66.3608562691132
H2BS1	57	50.8771929824561
RRP1B	105	80
PDXK	166	81.3253012048193
CSTB	49	73.469387755102
RRP1	53	71.6981132075472
AGPAT3	234	76.4957264957265
KB-218C10.1	330	66.0606060606061
TRAPPC10	185	84.8648648648649
PWP2	18	72.2222222222222
ICOSLG	128	75
DNMT3L	484	68.5950413223141
AIRE	131	83.206106870229
PFKL	55	81.8181818181818
CFAP410	196	79.0816326530612
TRPM2	213	72.7699530516432
LRRC3	293	72.6962457337884
TSPEAR	58	67.2413793103448
KRTAP10-1	45	66.6666666666667
KRTAP10-2	47	63.8297872340426
KRTAP10-3	80	62.5
KRTAP10-4	30	63.3333333333333
KRTAP10-5	26	69.2307692307692
KRTAP10-6	21	61.9047619047619
KRTAP10-7	25	56
KRTAP10-8	22	68.1818181818182
KRTAP10-9	79	56.9620253164557
KRTAP10-10	62	62.9032258064516
KRTAP10-11	45	64.4444444444444
KRTAP12-4	45	66.6666666666667
KRTAP12-3	48	64.5833333333333
KRTAP12-2	41	63.4146341463415
KRTAP12-1	40	65
KRTAP10-12	30	66.6666666666667
UBE2G2	72	77.7777777777778
SUMO3	161	78.2608695652174
PTTG1IP	74	63.5135135135135
ITGB2	453	58.4988962472406
FAM207A	29	72.4137931034483
ADARB1	433	66.743648960739
POFUT2	27	85.1851851851852
SLC19A1	122	76.2295081967213
PCBP3	422	57.8199052132701
COL6A1	81	75.3086419753086
COL6A2	82	73.1707317073171
FTCD	44	59.0909090909091
SPATC1L	1062	65.4425612052731
LSS	29	65.5172413793103
MCM3AP	325	36
YBEY	398	65.3266331658292
C21orf58	1132	60.6890459363958
PCNT	73	67.1232876712329
DIP2A	241	77.1784232365145
S100B	71	66.1971830985916
PRMT2	954	57.7568134171908
POTEH	52	57.6923076923077
CCT8L2	260	55.3846153846154
XKR3	103	39.8058252427184
IL17RA	92	69.5652173913043
TMEM121B	233	78.5407725321888
HDHD5	26	80.7692307692308
ADA2	126	58.7301587301587
CECR2	324	80.8641975308642
SLC25A18	479	55.3235908141962
ATP6V1E1	114	51.7543859649123
BCL2L13	769	53.0559167750325
BID	327	63.6085626911315
MICAL3	355	73.8028169014084
PEX26	387	63.5658914728682
AC008079.12	140	72.1428571428571
TUBA8	561	71.1229946524064
USP18	159	61.0062893081761
GGTLC3	133	58.6466165413534
TMEM191B	179	48.0446927374302
RIMBP3	485	68.0412371134021
DGCR6	50	82
AC007326.13	137	73.7226277372263
PRODH	204	61.7647058823529
DGCR2	1254	63.317384370016
ESS2	11	63.6363636363636
TSSK2	92	64.1304347826087
GSC2	9	100
SLC25A1	63	77.7777777777778
CLTCL1	78	79.4871794871795
HIRA	257	84.4357976653696
C22orf39	23	78.2608695652174
MRPL40	10	70
UFD1	108	69.4444444444444
CDC45	143	62.2377622377622
CLDN5	1061	58.6239396795476
SEPTIN5	280	75.3571428571429
SEPT5-GP1BB	1518	69.9604743083004
GP1BB	31	67.741935483871
TBX1	129	76.7441860465116
GNB1L	172	68.6046511627907
RTL10	669	66.0687593423019
COMT	1084	61.5313653136531
ARVCF	307	78.1758957654723
TANGO2	176	76.1363636363636
DGCR8	420	57.3809523809524
TRMT2A	362	72.6519337016575
RANBP1	247	63.1578947368421
ZDHHC8	144	87.5
CCDC188	69	65.2173913043478
DGCR6L	72	80.5555555555556
ZNF74	478	71.5481171548117
SCARF2	71	84.5070422535211
KLHL22	69	66.6666666666667
MED15	69	75.3623188405797
PI4KA	86	79.0697674418605
SERPIND1	49	48.9795918367347
SNAP29	104	77.8846153846154
CRKL	528	72.3484848484848
AIFM3	240	75
LZTR1	75	74.6666666666667
THAP7	207	69.5652173913043
P2RX6	148	60.1351351351351
SLC7A4	71	69.0140845070423
GGT2	492	59.349593495935
RIMBP3B	485	68.0412371134021
HIC2	372	63.1720430107527
TMEM191C	1037	43.9729990356798
RIMBP3C	485	68.0412371134021
UBE2L3	3	33.3333333333333
YDJC	50	80
CCDC116	130	63.8461538461538
SDF2L1	35	88.5714285714286
PPIL2	91	63.7362637362637
YPEL1	344	69.4767441860465
MAPK1	205	74.6341463414634
PPM1F	1061	63.430725730443
TOP3B	159	57.8616352201258
IGLV4-69	60	56.6666666666667
IGLV8-61	46	52.1739130434783
IGLV11-55	12	58.3333333333333
IGLV10-54	13	61.5384615384615
VPREB1	28	57.1428571428571
IGLV5-52	5	80
IGLV1-51	36	55.5555555555556
IGLV1-50	51	60.7843137254902
IGLV9-49	37	56.7567567567568
IGLV1-47	56	53.5714285714286
IGLV7-46	34	58.8235294117647
IGLV5-45	28	60.7142857142857
IGLV1-44	114	53.5087719298246
IGLV7-43	34	61.7647058823529
IGLV1-40	51	58.8235294117647
IGLV5-37	5	80
IGLV1-36	40	57.5
ZNF280B	331	51.963746223565
ZNF280A	253	49.802371541502
PRAME	863	57.9374275782155
IGLV2-33	58	68.9655172413793
IGLV3-32	39	56.4102564102564
GGTLC2	207	62.8019323671498
IGLV3-27	38	57.8947368421053
IGLV3-25	43	62.7906976744186
IGLV2-23	162	65.4320987654321
IGLV3-22	64	64.0625
IGLV3-21	251	60.5577689243028
IGLV3-19	40	60
IGLV2-18	13	46.1538461538462
IGLV3-16	38	60.5263157894737
IGLV2-14	41	65.8536585365854
IGLV3-12	9	77.7777777777778
IGLV2-11	42	66.6666666666667
IGLV3-10	35	62.8571428571429
IGLV3-9	115	60.8695652173913
IGLV2-8	163	63.1901840490798
IGLV4-3	32	53.125
IGLV3-1	52	65.3846153846154
IGLL5	274	64.5985401459854
IGLJ2	33	63.6363636363636
IGLJ3	25	68
RSPH14	94	56.3829787234042
GNAZ	501	68.2634730538922
RAB36	87	67.816091954023
BCR	452	83.4070796460177
IGLL1	100	65
DRICH1	298	54.6979865771812
RGL4	1608	51.9278606965174
ZNF70	481	66.5280665280665
VPREB3	62	56.4516129032258
C22orf15	317	61.8296529968454
CHCHD10	98	69.3877551020408
MMP11	22	81.8181818181818
SMARCB1	204	78.4313725490196
DERL3	19	52.6315789473684
SLC2A11	490	63.265306122449
MIF	92	68.4782608695652
GSTT2B	64	73.4375
DDTL	27	62.962962962963
DDT	128	68.75
CH17-476P10.1	233	57.9399141630901
GSTT2	75	72
GSTT4	53	66.0377358490566
CABIN1	385	63.1168831168831
SUSD2	33	63.6363636363636
GGT5	357	56.5826330532213
SPECC1L	294	61.2244897959184
SPECC1L-ADORA2A	227	55.9471365638767
ADORA2A	630	65.2380952380952
UPB1	72	70.8333333333333
GUCD1	110	63.6363636363636
SNRPD3	91	54.9450549450549
KB-1995A5.6	83	56.6265060240964
LRRC75B	27	81.4814814814815
GGT1	743	58.950201884253
PIWIL3	417	53.7170263788969
SGSM1	115	80
TMEM211	140	48.5714285714286
KIAA1671	264	59.8484848484849
CRYBB3	72	62.5
CRYBB2	303	51.4851485148515
GRK3	366	83.0601092896175
MYO18B	215	58.6046511627907
SEZ6L	208	80.2884615384615
ASPHD2	451	70.2882483370288
HPS4	588	47.7891156462585
SRRD	14	57.1428571428571
TFIP11	252	50.3968253968254
TPST2	240	71.6666666666667
CRYBB1	70	61.4285714285714
CRYBA4	36	61.1111111111111
MN1	1213	72.3000824402308
PITPNB	115	77.3913043478261
TTC28	142	82.3943661971831
CHEK2	660	63.9393939393939
HSCB	57	61.4035087719298
CCDC117	155	72.9032258064516
XBP1	73	78.0821917808219
ZNRF3	195	76.9230769230769
C22orf31	39	28.2051282051282
KREMEN1	96	83.3333333333333
EMID1	143	83.9160839160839
RHBDD3	428	64.7196261682243
EWSR1	328	62.1951219512195
GAS2L1	1048	64.4083969465649
RASL10A	446	78.47533632287
AP1B1	174	69.5402298850575
RFPL1	209	49.7607655502392
NEFH	45	80
THOC5	98	61.2244897959184
NIPSNAP1	31	64.5161290322581
NF2	366	75.1366120218579
CABP7	422	82.7014218009479
ZMAT5	163	62.5766871165644
UQCR10	30	60
ASCC2	178	67.9775280898876
MTMR3	323	61.3003095975232
HORMAD2	285	44.9122807017544
LIF	64	53.125
OSM	52	78.8461538461538
CASTOR1	8	87.5
TBC1D10A	169	52.6627218934911
SF3A1	102	68.6274509803922
CCDC157	291	64.9484536082474
SEC14L2	99	70.7070707070707
MTFP1	112	74.1071428571429
SEC14L3	284	55.9859154929578
SEC14L4	100	75
GAL3ST1	319	74.6081504702194
PES1	992	56.8548387096774
TCN2	158	60.126582278481
SLC35E4	670	66.1194029850746
DUSP18	491	63.7474541751528
OSBP2	36	83.3333333333333
MORC2	885	48.9265536723164
TUG1	87	66.6666666666667
SMTN	77	70.1298701298701
SELENOM	418	61.4832535885168
INPP5J	415	62.1686746987952
PLA2G3	154	66.8831168831169
RNF185	141	54.6099290780142
LIMK2	111	71.1711711711712
PIK3IP1	144	56.25
PATZ1	744	77.2849462365591
DRG1	80	66.25
EIF4ENIF1	224	79.4642857142857
SFI1	529	63.8941398865785
PISD	420	60.7142857142857
PRR14L	191	63.8743455497382
DEPDC5	206	65.0485436893204
LL22NC03-44A4.3	23	43.4782608695652
YWHAH	212	81.1320754716981
SLC5A1	21	66.6666666666667
C22orf42	88	52.2727272727273
RFPL2	936	65.3846153846154
SLC5A4	18	61.1111111111111
RFPL3	205	53.1707317073171
RTCB	91	59.3406593406593
BPIFC	199	50.251256281407
FBXO7	192	73.9583333333333
SYN3	252	63.4920634920635
TIMP3	297	77.4410774410774
ISX	952	56.4075630252101
HMGXB4	139	61.8705035971223
TOM1	73	68.4931506849315
HMOX1	81	75.3086419753086
MCM5	77	61.038961038961
RASD2	679	74.5213549337261
MB	172	53.4883720930233
APOL6	225	55.1111111111111
RBFOX2	399	81.453634085213
APOL3	2147	43.5491383325571
APOL4	430	53.0232558139535
APOL2	477	55.9748427672956
APOL1	267	52.059925093633
MYH9	180	67.7777777777778
TXN2	77	64.9350649350649
FOXRED2	33	72.7272727272727
EIF3D	101	59.4059405940594
CACNG2	1176	55.3571428571429
IFT27	446	68.8340807174888
PVALB	56	67.8571428571429
NCF4	184	65.7608695652174
CSF2RB	222	62.1621621621622
TEX33	252	53.1746031746032
TST	735	68.7074829931973
MPST	915	53.4426229508197
KCTD17	1	100
TMPRSS6	212	65.0943396226415
IL2RB	125	68
C1QTNF6	34	58.8235294117647
SSTR3	689	61.2481857764877
RAC2	121	70.2479338842975
CYTH4	62	62.9032258064516
ELFN2	795	66.9182389937107
MFNG	207	64.7342995169082
CARD10	217	82.4884792626728
CDC42EP1	387	68.4754521963824
LGALS2	182	56.043956043956
GGA1	652	65.0306748466258
SH3BP1	938	67.3773987206823
RP1-37E16.13	244	72.9508196721311
PDXP	60	86.6666666666667
LGALS1	46	63.0434782608696
NOL12	50	64
TRIOBP	211	59.2417061611374
H1-0	316	69.620253164557
GCAT	63	76.1904761904762
GALR3	25	68
ANKRD54	96	70.8333333333333
EIF3L	453	52.317880794702
MICALL1	126	84.9206349206349
C22orf23	163	62.5766871165644
POLR2F	89	71.9101123595506
SOX10	301	71.4285714285714
PICK1	347	61.3832853025937
SLC16A8	434	62.9032258064516
BAIAP2L2	216	68.9814814814815
PLA2G6	212	63.2075471698113
MAFF	338	67.4556213017752
TMEM184B	185	74.054054054054
TPTEP2-CSNK1E	466	51.931330472103
KCNJ4	259	79.1505791505791
KDELR3	138	69.5652173913043
DDX17	100	62
DMC1	174	57.4712643678161
FAM227A	604	58.6092715231788
CBY1	278	52.8776978417266
TOMM22	22	63.6363636363636
JOSD1	775	57.0322580645161
GTPBP1	12	16.6666666666667
SUN2	359	59.8885793871866
DNAL4	215	63.2558139534884
NPTXR	170	86.4705882352941
CBX6	26	65.3846153846154
APOBEC3A	204	56.8627450980392
APOBEC3B	55	49.0909090909091
APOBEC3C	106	50
APOBEC3D	393	56.4885496183206
APOBEC3F	97	55.6701030927835
APOBEC3G	87	54.0229885057471
APOBEC3H	127	49.6062992125984
CBX7	236	80.0847457627119
PDGFB	1019	70.9519136408243
RPL3	26	61.5384615384615
SYNGR1	20	80
TAB1	23	69.5652173913043
MGAT3	547	84.0950639853748
MIEF1	487	59.958932238193
ATF4	882	63.1519274376417
RPS19BP1	23	82.6086956521739
ENTHD1	221	42.0814479638009
GRAP2	261	46.360153256705
RP3-370M22.8	978	45.1942740286299
FAM83F	89	88.7640449438202
TNRC6B	211	38.8625592417062
ADSL	59	67.7966101694915
RP5-1042K10.14	30	73.3333333333333
SGSM3	206	60.6796116504854
MRTFA	325	66.7692307692308
MCHR1	696	57.183908045977
SLC25A17	981	37.2069317023445
ST13	99	74.7474747474748
XPNPEP3	34	55.8823529411765
DNAJB7	119	46.218487394958
RBX1	21	47.6190476190476
EP300	413	66.1016949152542
L3MBTL2	39	58.974358974359
CHADL	50	72
RANGAP1	1470	51.2244897959184
ZC3H7B	254	59.0551181102362
TEF	200	71
TOB2	485	69.8969072164948
ACO2	30	43.3333333333333
PHF5A	39	58.974358974359
POLR3H	369	73.7127371273713
CSDC2	297	69.3602693602694
PMM1	35	80
DESI1	204	75
XRCC6	655	58.4732824427481
SNU13	71	67.6056338028169
MEI1	36	63.8888888888889
CCDC134	104	58.6538461538462
SREBF2	107	79.4392523364486
SHISA8	407	79.8525798525799
TNFRSF13C	33	75.7575757575758
CENPM	242	70.6611570247934
LINC00634	262	66.793893129771
SEPTIN3	131	72.5190839694656
WBP2NL	94	68.0851063829787
NAGA	515	61.9417475728155
PHETA2	190	71.0526315789474
SMDT1	69	81.1594202898551
NDUFA6	62	64.5161290322581
CYP2D6	19	47.3684210526316
CYP2D7	113	66.3716814159292
TCF20	1340	45.5223880597015
NFAM1	46	63.0434782608696
RRP7A	10	70
SERHL2	162	68.5185185185185
POLDIP3	105	69.5238095238095
