V1	V2	gene
ENST00000261708.9|UTP6	0.900841897053871	UTP6
ENST00000322652.10|SUZ12	0.966881813715832	SUZ12
ENST00000327564.11|LRRC37B	0.921139438623925	LRRC37B
ENST00000358365.7|RHOT1	0.95840680132528	RHOT1
ENST00000269051.9|RHBDL3	0.939408976287347	RHBDL3
ENST00000225805.8|C17orf75	0.911274497915276	C17orf75
ENST00000394670.9|ZNF207	0.863382189896857	ZNF207
ENST00000261712.8|PSMD11	0.950236468224556	PSMD11
ENST00000313401.4|CDK5R1	0.955232240295793	CDK5R1
ENST00000318217.10|MYO1D	0.994227856178728	MYO1D
ENST00000579849.6|TMEM98	0.961729872633685	TMEM98
ENST00000580599.5|SPACA3	0.906703019202296	SPACA3
ENST00000225823.7|ASIC2	0.840716737333816	ASIC2
ENST00000225831.4|CCL2	0.912645436079518	CCL2
ENST00000378569.2|CCL7	0.921321303156749	CCL7
ENST00000305869.4|CCL11	0.943236044521759	CCL11
ENST00000394620.2|CCL8	0.931241444804527	CCL8
ENST00000225844.7|CCL13	0.908248176449908	CCL13
ENST00000225842.4|CCL1	0.924126165919196	CCL1
ENST00000631683.2|TMEM132E	0.958008957695746	TMEM132E
ENST00000314144.10|CCT6B	0.893512682032649	CCT6B
ENST00000361952.5|ZNF830	0.980171547822686	ZNF830
ENST00000378526.9|LIG3	0.836928694564977	LIG3
ENST00000315249.11|RFFL	0.862259946882993	RFFL
ENST00000593039.5|RP5-837J1.3	0.908548780668963	RP5-837J1.3
ENST00000345365.11|RAD51D	0.954341852190264	RAD51D
ENST00000158009.6|FNDC8	0.862739980430426	FNDC8
ENST00000586869.5|NLE1	0.961057626906207	NLE1
ENST00000268876.9|UNC45B	0.880067470769577	UNC45B
ENST00000297307.6|SLC35G3	0.952850424708169	SLC35G3
ENST00000299977.9|SLFN5	0.902892759463245	SLFN5
ENST00000394566.5|SLFN11	0.950313406999282	SLFN11
ENST00000394562.5|SLFN12	0.921037743765046	SLFN12
ENST00000285013.11|SLFN13	0.950313406999282	SLFN13
ENST00000260908.12|SLFN12L	0.921037743765046	SLFN12L
ENST00000674182.1|SLFN14	0.927337534193306	SLFN14
ENST00000225873.9|PEX12	0.916028115610848	PEX12
ENST00000621914.4|AP2B1	0.891617148438535	AP2B1
ENST00000605844.6|TAF15	0.893731380170293	TAF15
ENST00000603017.2|RASL10B	0.933806911731698	RASL10B
ENST00000604641.6|GAS2L2	0.933094957108106	GAS2L2
ENST00000605424.6|MMP28	0.941779662989653	MMP28
ENST00000605587.2|C17orf50	0.924415556698916	C17orf50
ENST00000604834.6|HEATR9	0.93150509097676	HEATR9
ENST00000603197.6|CCL5	0.940761612647483	CCL5
ENST00000619262.4|RDM1	0.82950599317536	RDM1
ENST00000615905.5|LYZL6	0.905973688195765	LYZL6
ENST00000610493.1|CCL16	0.918377589079929	CCL16
ENST00000614009.1|CCL14	0.917606293318784	CCL14
ENST00000616694.1|CCL15-CCL14	0.914484635771227	CCL15-CCL14
ENST00000615050.2|CCL23	0.914484635771227	CCL23
ENST00000616054.2|CCL18	0.925699980880242	CCL18
ENST00000613922.2|CCL3	0.905510045633166	CCL3
ENST00000615863.2|CCL4	0.911319469742812	CCL4
ENST00000611257.5|TBC1D3B	0.924418062533805	TBC1D3B
ENST00000619989.1|CCL3L1	0.911328420998513	CCL3L1
ENST00000617416.4|CCL4L2	0.911319469742812	CCL4L2
ENST00000569055.2|TBC1D3G	0.924418062533805	TBC1D3G
ENST00000610350.3|TBC1D3H	0.924418062533805	TBC1D3H
ENST00000620210.1|TBC1D3F	0.924418062533805	TBC1D3F
ENST00000619730.4|ZNHIT3	0.844536557788028	ZNHIT3
ENST00000610992.4|MYO19	0.88211926198037	MYO19
ENST00000614443.2|PIGW	0.894768576636257	PIGW
ENST00000613102.5|GGNBP2	0.976965211169614	GGNBP2
ENST00000618403.5|DHRS11	0.944636082534297	DHRS11
ENST00000614766.5|MRM1	0.952686319549946	MRM1
ENST00000614239.1|LHX1	0.920368517942975	LHX1
ENST00000679881.1|AATF	0.892084775479817	AATF
ENST00000616317.5|ACACA	0.89827279782269	ACACA
ENST00000615133.2|C17orf78	0.939680820877247	C17orf78
ENST00000615182.5|TADA2A	0.895654937350172	TADA2A
ENST00000614411.1|DUSP14	0.865123238402819	DUSP14
ENST00000612223.5|SYNRG	0.962187894354977	SYNRG
ENST00000617633.5|DDX52	0.938469993819766	DDX52
ENST00000617811.5|HNF1B	0.914462764900101	HNF1B
ENST00000620247.1|TBC1D3K	0.924418062533805	TBC1D3K
ENST00000612727.5|TBC1D3L	0.927902759085963	TBC1D3L
ENST00000616101.4|TBC1D3D	0.924418062533805	TBC1D3D
ENST00000622206.2|TBC1D3C	0.924418062533805	TBC1D3C
ENST00000621587.2|TBC1D3E	0.924418062533805	TBC1D3E
ENST00000620215.3|TBC1D3	0.924418062533805	TBC1D3
ENST00000619548.1|MRPL45	0.927498558191982	MRPL45
ENST00000616987.5|GPR179	0.921254812508639	GPR179
ENST00000612932.6|SOCS7	0.89403724239104	SOCS7
ENST00000622683.5|ARHGAP23	0.881592976887025	ARHGAP23
ENST00000617146.5|SRCIN1	0.919784431886537	SRCIN1
ENST00000621654.2|EPOP	0.922048299233367	EPOP
ENST00000621332.5|MLLT6	0.899270617118495	MLLT6
ENST00000613478.2|CISD3	0.934442869477885	CISD3
ENST00000616199.4|PCGF2	0.907464059884313	PCGF2
ENST00000619426.5|PSMB3	0.916173806745616	PSMB3
ENST00000619039.5|PIP4K2B	0.926336762544715	PIP4K2B
ENST00000614790.5|CWC25	0.933263374127002	CWC25
ENST00000614158.2|C17orf98	0.925347541341256	C17orf98
ENST00000479035.7|RPL23	0.916663508248847	RPL23
ENST00000433206.6|LASP1	0.870283210569269	LASP1
ENST00000583195.2|LINC00672	0.904287865939854	LINC00672
ENST00000378079.3|FBXO47	0.909699619652782	FBXO47
ENST00000315392.9|PLXDC1	0.918271058590746	PLXDC1
ENST00000269586.12|ARL5C	0.908426611061525	ARL5C
ENST00000622445.4|CACNB1	0.894285872607222	CACNB1
ENST00000678573.1|RPL19	0.88146325269805	RPL19
ENST00000333461.6|STAC2	0.946892518626198	STAC2
ENST00000264658.11|FBXL20	0.923793820521767	FBXL20
ENST00000300651.11|MED1	0.887577709655446	MED1
ENST00000447079.6|CDK12	0.878718062543796	CDK12
ENST00000302584.5|NEUROD2	0.945199337921834	NEUROD2
ENST00000254079.9|PPP1R1B	0.964725634678243	PPP1R1B
ENST00000336308.10|STARD3	0.907893537217907	STARD3
ENST00000309889.3|TCAP	0.935476197787825	TCAP
ENST00000269582.3|PNMT	0.935239579680802	PNMT
ENST00000300658.9|PGAP3	0.937929371860392	PGAP3
ENST00000584601.5|ERBB2	0.930447769320638	ERBB2
ENST00000394231.8|MIEN1	0.936614766401656	MIEN1
ENST00000309156.9|GRB7	0.972300442810719	GRB7
ENST00000346872.8|IKZF3	0.938658895676925	IKZF3
ENST00000348931.9|ZPBP2	0.906728871931745	ZPBP2
ENST00000394175.6|GSDMB	0.908199215484511	GSDMB
ENST00000394169.5|ORMDL3	0.90949518566782	ORMDL3
ENST00000377924.6|LRRC3C	0.83065138909802	LRRC3C
ENST00000301659.9|GSDMA	0.925249819997168	GSDMA
ENST00000264639.9|PSMD3	0.936305574187233	PSMD3
ENST00000331769.6|CSF3	0.907210380738228	CSF3
ENST00000394126.5|MED24	0.867096847880868	MED24
ENST00000450525.7|THRA	0.841483624858781	THRA
ENST00000246672.4|NR1D1	0.942177435838341	NR1D1
ENST00000398532.9|MSL1	0.911121671404201	MSL1
ENST00000264645.12|CASC3	0.938071190122195	CASC3
ENST00000620260.6|RAPGEFL1	0.938690745134894	RAPGEFL1
ENST00000323571.9|WIPF2	0.898634332587007	WIPF2
ENST00000209728.9|CDC6	0.911695302546224	CDC6
ENST00000254066.10|RARA	0.916992738128027	RARA
ENST00000578689.2|GJD3	0.958960326663643	GJD3
ENST00000423485.6|TOP2A	0.955859313358126	TOP2A
ENST00000269593.5|IGFBP4	0.90532226317281	IGFBP4
ENST00000254051.11|TNS4	0.948842479466312	TNS4
ENST00000246657.2|CCR7	0.933210306776255	CCR7
ENST00000643318.1|SMARCE1	0.865730311644579	SMARCE1
ENST00000643255.1|RP5-1028K7.3	0.887772206284774	RP5-1028K7.3
ENST00000394049.5|KRT222	0.887772206284774	KRT222
ENST00000264651.3|KRT24	0.936494695073526	KRT24
ENST00000312150.5|KRT25	0.91176867414512	KRT25
ENST00000335552.4|KRT26	0.954478348541235	KRT26
ENST00000301656.4|KRT27	0.940387648382228	KRT27
ENST00000306658.8|KRT28	0.923720100275541	KRT28
ENST00000635956.2|KRT10	0.924737673727708	KRT10
ENST00000251643.5|KRT12	0.935697547100686	KRT12
ENST00000167588.4|KRT20	0.869147492469879	KRT20
ENST00000209718.8|KRT23	0.951472378304359	KRT23
ENST00000355612.7|KRT39	0.883911937626751	KRT39
ENST00000461923.5|KRT40	0.907356520339888	KRT40
ENST00000391586.3|KRTAP3-3	0.930645450402705	KRTAP3-3
ENST00000391587.3|KRTAP3-2	0.913317960063553	KRTAP3-2
ENST00000391588.3|KRTAP3-1	0.882509842460326	KRTAP3-1
ENST00000361883.6|KRTAP1-5	0.95757468582853	KRTAP1-5
ENST00000377747.4|KRTAP1-4	0.977725175012893	KRTAP1-4
ENST00000344363.7|KRTAP1-3	0.940907137721844	KRTAP1-3
ENST00000306271.5|KRTAP1-1	0.977725175012893	KRTAP1-1
ENST00000391419.3|KRTAP2-1	0.954997837880851	KRTAP2-1
ENST00000398477.1|KRTAP2-2	0.954997837880851	KRTAP2-2
ENST00000391418.3|KRTAP2-3	0.954997837880851	KRTAP2-3
ENST00000394015.3|KRTAP2-4	0.954997837880851	KRTAP2-4
ENST00000391417.5|KRTAP4-7	0.953289558829233	KRTAP4-7
ENST00000333822.5|KRTAP4-8	0.953289558829233	KRTAP4-8
ENST00000391415.1|KRTAP4-9	0.953289558829233	KRTAP4-9
ENST00000391413.4|KRTAP4-11	0.939558942292323	KRTAP4-11
ENST00000394014.2|KRTAP4-12	0.953289558829233	KRTAP4-12
ENST00000343246.6|KRTAP4-5	0.953289558829233	KRTAP4-5
ENST00000390661.5|KRTAP4-4	0.953289558829233	KRTAP4-4
ENST00000391356.4|KRTAP4-3	0.948833520368983	KRTAP4-3
ENST00000377726.3|KRTAP4-2	0.953289558829233	KRTAP4-2
ENST00000398472.2|KRTAP4-1	0.946760149801794	KRTAP4-1
ENST00000377721.3|KRTAP9-2	0.95757468582853	KRTAP9-2
ENST00000411528.4|KRTAP9-3	0.95757468582853	KRTAP9-3
ENST00000254072.7|KRTAP9-8	0.95757468582853	KRTAP9-8
ENST00000334109.3|KRTAP9-4	0.95757468582853	KRTAP9-4
ENST00000391355.1|KRTAP9-6	0.949740833368447	KRTAP9-6
ENST00000391354.1|KRTAP9-7	0.95757468582853	KRTAP9-7
ENST00000334202.5|KRTAP17-1	0.958194551376085	KRTAP17-1
ENST00000007735.4|KRT33A	0.933535447916441	KRT33A
ENST00000251646.8|KRT33B	0.941824034013623	KRT33B
ENST00000394001.3|KRT34	0.936494695073526	KRT34
ENST00000251645.3|KRT31	0.900907114694058	KRT31
ENST00000225550.4|KRT37	0.937947890564759	KRT37
ENST00000246646.4|KRT38	0.940907137721844	KRT38
ENST00000225899.4|KRT32	0.930474121726772	KRT32
ENST00000246639.6|KRT35	0.905171323195398	KRT35
ENST00000393986.2|KRT36	0.837945652506211	KRT36
ENST00000246635.8|KRT13	0.927826999769937	KRT13
ENST00000393974.7|KRT15	0.888004858022617	KRT15
ENST00000361566.7|KRT19	0.935441533690646	KRT19
ENST00000246662.9|KRT9	0.872034433359324	KRT9
ENST00000167586.7|KRT14	0.950722485362744	KRT14
ENST00000301653.9|KRT16	0.970349280626515	KRT16
ENST00000311208.13|KRT17	0.971665385987537	KRT17
ENST00000469257.2|EIF1	0.802145798370375	EIF1
ENST00000329402.4|GAST	0.923423050099921	GAST
ENST00000393939.6|HAP1	0.894644057783251	HAP1
ENST00000393931.8|JUP	0.978852581712745	JUP
ENST00000355468.7|P3H4	0.954596624394764	P3H4
ENST00000489591.5|FKBP10	0.935256036023991	FKBP10
ENST00000435506.7|NT5C3B	0.914366652654501	NT5C3B
ENST00000293303.5|KLHL10	0.956456063371596	KLHL10
ENST00000319121.4|KLHL11	0.967098421115845	KLHL11
ENST00000353196.5|ACLY	0.953444360038567	ACLY
ENST00000377540.6|ODAD4	0.956118755689933	ODAD4
ENST00000393892.8|CNP	0.910261104710649	CNP
ENST00000674504.1|DNAJC7	0.950236468224556	DNAJC7
ENST00000307641.9|NKIRAS2	0.92836041034713	NKIRAS2
ENST00000587304.3|C17orf113	0.925162398301841	C17orf113
ENST00000251642.8|DHX58	0.933753026345724	DHX58
ENST00000225916.10|KAT2A	0.97172917762861	KAT2A
ENST00000592574.1|CTD-2132N18.3	0.949737712245004	CTD-2132N18.3
ENST00000565659.2|HSPB9	0.851867795773704	HSPB9
ENST00000393860.7|RAB5C	0.949737712245004	RAB5C
ENST00000264661.4|KCNH4	0.955454831893111	KCNH4
ENST00000293330.1|HCRT	0.948421867258507	HCRT
ENST00000301671.12|GHDC	0.879806946922546	GHDC
ENST00000293328.8|STAT5B	0.940277486823727	STAT5B
ENST00000345506.8|STAT5A	0.969152329680931	STAT5A
ENST00000678906.1|STAT3	0.923846797351696	STAT3
ENST00000357037.6|CAVIN1	0.96202653236493	CAVIN1
ENST00000264649.10|ATP6V0A1	0.981400018591602	ATP6V0A1
ENST00000225927.7|NAGLU	0.967032397518837	NAGLU
ENST00000585807.6|HSD17B1	0.966577470362699	HSD17B1
ENST00000393818.3|COASY	0.973990050273565	COASY
ENST00000246912.8|MLX	0.926303563215544	MLX
ENST00000253789.9|PSMC3IP	0.889603025356391	PSMC3IP
ENST00000589797.5|RETREG3	0.949961786393742	RETREG3
ENST00000681413.1|TUBG1	0.941892832030056	TUBG1
ENST00000251412.8|TUBG2	0.91704115909527	TUBG2
ENST00000591022.6|PLEKHH3	0.891593602831983	PLEKHH3
ENST00000591765.1|CCR10	0.920864440732394	CCR10
ENST00000264638.9|CNTNAP1	0.878882915420485	CNTNAP1
ENST00000428826.7|EZH1	0.931120334419944	EZH1
ENST00000589683.5|RAMP2	0.866849735114561	RAMP2
ENST00000253794.7|VPS25	0.942718877938975	VPS25
ENST00000246914.10|WNK4	0.848903682820389	WNK4
ENST00000586680.1|COA3	0.990850042178895	COA3
ENST00000588408.6|CNTD1	0.908155827206171	CNTD1
ENST00000361523.8|BECN1	0.903737697827422	BECN1
ENST00000541124.5|PSME3	0.965470474857156	PSME3
ENST00000253799.8|AOC2	0.927457911777182	AOC2
ENST00000308423.7|AOC3	0.921037743765046	AOC3
ENST00000253801.7|G6PC1	0.922878103609772	G6PC1
ENST00000427569.7|AARSD1	0.92386659162783	AARSD1
ENST00000421990.7|PTGES3L-AARSD1	0.95102843809551	PTGES3L-AARSD1
ENST00000409446.8|PTGES3L	0.95102843809551	PTGES3L
ENST00000361677.5|RUNDC1	0.969131358709531	RUNDC1
ENST00000589913.6|RPL27	0.927033736865982	RPL27
ENST00000438323.2|IFI35	0.88186240014165	IFI35
ENST00000355653.8|VAT1	0.933094957108106	VAT1
ENST00000587250.4|RND2	0.979806992316822	RND2
ENST00000471181.7|BRCA1	0.899193242411225	BRCA1
ENST00000341165.10|NBR1	0.926166742266285	NBR1
ENST00000612339.4|TMEM106A	0.89534159859677	TMEM106A
ENST00000433702.7|CCDC200	0.906112943227181	CCDC200
ENST00000320033.5|ARL4D	0.91228544730575	ARL4D
ENST00000262415.8|DHX8	0.939798268972728	DHX8
ENST00000319349.10|ETV4	0.92488715328996	ETV4
ENST00000318579.9|MEOX1	0.884185529859173	MEOX1
ENST00000301691.3|SOST	0.931863161298363	SOST
ENST00000226004.8|DUSP3	0.964735843936523	DUSP3
ENST00000449302.8|CFAP97D1	0.918869331329059	CFAP97D1
ENST00000398393.5|MPP3	0.883040641618472	MPP3
ENST00000317310.5|CD300LG	0.901075298339213	CD300LG
ENST00000612133.4|MPP2	0.938251137495904	MPP2
ENST00000591703.5|PPY	0.895404138556265	PPY
ENST00000360085.6|PYY	0.897491504065912	PYY
ENST00000293404.8|NAGS	0.955457776935246	NAGS
ENST00000589334.5|TMEM101	0.968006269720324	TMEM101
ENST00000591247.6|LSM12	0.968006269720324	LSM12
ENST00000588558.5|G6PC3	0.986391142969726	G6PC3
ENST00000225983.10|HDAC5	0.941546809419949	HDAC5
ENST00000319977.8|HROB	0.938594668356259	HROB
ENST00000293414.6|ASB16	0.906772515062857	ASB16
ENST00000319511.6|TMUB2	0.950411080956225	TMUB2
ENST00000587097.6|ATXN7L3	0.838216306948274	ATXN7L3
ENST00000302904.8|UBTF	0.903341263786042	UBTF
ENST00000262418.12|SLC4A1	0.960135164708358	SLC4A1
ENST00000426726.8|RUNDC3A	0.862831464425078	RUNDC3A
ENST00000225308.12|SLC25A39	0.932758091996535	SLC25A39
ENST00000053867.8|GRN	0.914611838974874	GRN
ENST00000293443.12|FAM171A2	0.942335143186673	FAM171A2
ENST00000262407.6|ITGA2B	0.944279685774745	ITGA2B
ENST00000591680.6|GPATCH8	0.968249260099665	GPATCH8
ENST00000315323.5|FZD2	0.935841358520804	FZD2
ENST00000409122.7|MEIOC	0.941226194442144	MEIOC
ENST00000315286.13|CCDC43	0.968006269720324	CCDC43
ENST00000315005.8|DBF4B	0.811326812893951	DBF4B
ENST00000200557.11|ADAM11	0.932020623585649	ADAM11
ENST00000592524.6|GJC1	0.916795320738172	GJC1
ENST00000253410.3|HIGD1B	0.85588138694708	HIGD1B
ENST00000426333.7|EFTUD2	0.931136936209066	EFTUD2
ENST00000417826.3|CCDC103	0.928496339591215	CCDC103
ENST00000331733.4|FAM187A	0.857853912432451	FAM187A
ENST00000588735.3|GFAP	0.944359208707723	GFAP
ENST00000587309.5|KIF18B	0.906662530555203	KIF18B
ENST00000676753.1|NMT1	0.954933143013484	NMT1
ENST00000253407.4|C1QL1	0.880254536748738	C1QL1
ENST00000651974.1|DCAKD	0.879547295803333	DCAKD
ENST00000619929.5|PLCD3	0.904511942663281	PLCD3
ENST00000431281.5|ACBD4	0.93872252075848	ACBD4
ENST00000332499.4|HEXIM1	0.950829948004493	HEXIM1
ENST00000307275.7|HEXIM2	0.899605380441161	HEXIM2
ENST00000331495.8|FMNL1	0.956548345656815	FMNL1
ENST00000586359.1|SPATA32	0.903961190775631	SPATA32
ENST00000376926.8|MAP3K14	0.923133783620499	MAP3K14
ENST00000428638.5|ARHGAP27	0.954930387585411	ARHGAP27
ENST00000430334.8|PLEKHM1	0.884720208330779	PLEKHM1
ENST00000634540.1|LINC02210-CRHR1	0.916535515871981	LINC02210-CRHR1
ENST00000293493.11|CRHR1	0.909091596117552	CRHR1
ENST00000329196.7|SPPL2C	0.93968921580486	SPPL2C
ENST00000262410.10|MAPT	0.94011459878323	MAPT
ENST00000537309.1|STH	0.911412972714522	STH
ENST00000432791.7|KANSL1	0.877377082331308	KANSL1
ENST00000450673.4|ARL17B	0.878524846096727	ARL17B
ENST00000576629.5|LRRC37A2	0.915367846924691	LRRC37A2
ENST00000336125.6|ARL17A	0.878524846096727	ARL17A
ENST00000398238.8|NSF	0.970447464070553	NSF
ENST00000225512.6|WNT3	0.851236358882325	WNT3
ENST00000290015.7|WNT9B	0.926183299762309	WNT9B
ENST00000640051.2|GOSR2	0.962527651293082	GOSR2
ENST00000571841.1|RP11-156P1.2	0.962527651293082	RP11-156P1.2
ENST00000322329.5|RPRML	0.936337845487899	RPRML
ENST00000066544.8|CDC27	0.921994312545187	CDC27
ENST00000571981.5|MYL4	0.963361913525371	MYL4
ENST00000559488.7|ITGB3	0.892061145896536	ITGB3
ENST00000331493.7|EFCAB13	0.919828850521988	EFCAB13
ENST00000678909.1|NPEPPS	0.851026132946497	NPEPPS
ENST00000583648.6|KPNB1	0.966764347705955	KPNB1
ENST00000361722.7|TBKBP1	0.965608776620775	TBKBP1
ENST00000177694.2|TBX21	0.896406692882146	TBX21
ENST00000579728.5|OSBPL7	0.902107153059449	OSBPL7
ENST00000290208.11|MRPL10	0.879661384101496	MRPL10
ENST00000584580.1|LRRC46	0.884023711468661	LRRC46
ENST00000407215.7|SCRN2	0.947680896834315	SCRN2
ENST00000536300.2|SP6	0.875654519523872	SP6
ENST00000376741.5|SP2	0.885922399435155	SP2
ENST00000641323.1|PNPO	0.931544629188826	PNPO
ENST00000300557.3|PRR15L	0.957409818887678	PRR15L
ENST00000536708.6|CDK5RAP3	0.843524797953185	CDK5RAP3
ENST00000621465.5|COPZ2	0.90024804735199	COPZ2
ENST00000362042.8|NFE2L1	0.873826809726109	NFE2L1
ENST00000393408.7|CBX1	0.936207746753929	CBX1
ENST00000359238.7|SNX11	0.860618129113513	SNX11
ENST00000584709.5|SKAP1	0.877240349365022	SKAP1
ENST00000239174.7|HOXB1	0.897779349017365	HOXB1
ENST00000330070.6|HOXB2	0.909477387766175	HOXB2
ENST00000470495.1|HOXB3	0.921890840718694	HOXB3
ENST00000332503.6|HOXB4	0.845766912432103	HOXB4
ENST00000239151.6|HOXB5	0.86982361840869	HOXB5
ENST00000484302.3|HOXB6	0.862557205138818	HOXB6
ENST00000239165.9|HOXB7	0.838099309018062	HOXB7
ENST00000239144.5|HOXB8	0.863253547537024	HOXB8
ENST00000311177.7|HOXB9	0.886934767390796	HOXB9
ENST00000290294.5|PRAC1	0.900346596030989	PRAC1
ENST00000422730.4|PRAC2	0.944990981624581	PRAC2
ENST00000290295.8|HOXB13	0.941675094497138	HOXB13
ENST00000393382.8|TTLL6	0.864764829609411	TTLL6
ENST00000258947.8|CALCOCO2	0.950062929090508	CALCOCO2
ENST00000393366.7|ATP5MC1	0.905981422300217	ATP5MC1
ENST00000360943.10|UBE2Z	0.972257877924562	UBE2Z
ENST00000502492.6|SNF8	0.897856547894624	SNF8
ENST00000357424.2|GIP	0.925068947262099	GIP
ENST00000290341.8|IGF2BP1	0.962512567417513	IGF2BP1
ENST00000393354.7|B4GALNT2	0.89947569727469	B4GALNT2
ENST00000507680.6|GNGT2	0.961995450556333	GNGT2
ENST00000419580.6|ABI3	0.945496114811701	ABI3
ENST00000413580.5|PHOSPHO1	0.816485600472012	PHOSPHO1
ENST00000430262.3|ZNF652	0.850333613106891	ZNF652
ENST00000614445.5|PHB	0.9648450244254	PHB
ENST00000172229.8|NGFR	0.941743913198603	NGFR
ENST00000328741.6|NXPH3	0.892347310134327	NXPH3
ENST00000393328.6|SPOP	0.895864014292947	SPOP
ENST00000240333.12|SLC35B1	0.886562856049297	SLC35B1
ENST00000240364.7|FAM117A	0.966268824174085	FAM117A
ENST00000259021.9|KAT7	0.922004877072542	KAT7
ENST00000240306.5|DLX4	0.949064603908307	DLX4
ENST00000434704.2|DLX3	0.918031676297154	DLX3
ENST00000320031.13|ITGA3	0.957468371405296	ITGA3
ENST00000503176.6|PDK2	0.928419430871812	PDK2
ENST00000330175.9|SAMD14	0.921582985263799	SAMD14
ENST00000612501.2|PPP1R9B	0.943248616529615	PPP1R9B
ENST00000262018.8|SGCA	0.969538943786255	SGCA
ENST00000225964.10|COL1A1	0.887752361757523	COL1A1
ENST00000300433.7|TMEM92	0.932503438314129	TMEM92
ENST00000017003.7|XYLT2	0.928028194419184	XYLT2
ENST00000442592.3|MRPL27	0.958108096405724	MRPL27
ENST00000393271.6|EME1	0.869107046293635	EME1
ENST00000225972.8|LRRC59	0.929973285043589	LRRC59
ENST00000427954.6|ACSF2	0.956057560322872	ACSF2
ENST00000258969.4|CHAD	0.939467458527673	CHAD
ENST00000258955.7|RSAD1	0.994227856178728	RSAD1
ENST00000652471.1|MYCBPAP	0.84460118518814	MYCBPAP
ENST00000268933.8|EPN3	0.951936710355069	EPN3
ENST00000504334.5|SPATA20	0.93076792092465	SPATA20
ENST00000359106.10|CACNA1G	0.918178675333831	CACNA1G
ENST00000285238.13|ABCC3	0.945207347716406	ABCC3
ENST00000285243.7|ANKRD40	0.931643926127044	ANKRD40
ENST00000505658.6|LUC7L3	0.922716707308729	LUC7L3
ENST00000502517.5|ANKRD40CL	0.8898994201996	ANKRD40CL
ENST00000311378.5|WFIKKN2	0.929649000363581	WFIKKN2
ENST00000499247.3|TOB1	0.902174552061636	TOB1
ENST00000262013.12|SPAG9	0.990847181429977	SPAG9
ENST00000511355.5|NME1	0.979208285912923	NME1
ENST00000555572.1|NME1-NME2	0.913732431019451	NME1-NME2
ENST00000393190.4|NME2	0.964108137952059	NME2
ENST00000586178.6|MBTD1	0.864382452672167	MBTD1
ENST00000225298.12|UTP18	0.922426571042127	UTP18
ENST00000451037.7|CA10	0.90444805879692	CA10
ENST00000268919.6|KIF2B	0.966577470362699	KIF2B
ENST00000570371.5|TOM1L1	0.971381025762893	TOM1L1
ENST00000299335.8|COX11	0.856432277172187	COX11
ENST00000376352.6|STXBP4	0.914091254795798	STXBP4
ENST00000226067.10|HLF	0.944655868438968	HLF
ENST00000649377.1|MMD	0.869286725148093	MMD
ENST00000636752.1|SMIM36	0.900086559932859	SMIM36
ENST00000575734.5|TMEM100	0.910336731815989	TMEM100
ENST00000576183.5|PCTP	0.949735272916454	PCTP
ENST00000682825.1|ANKFN1	0.898977218997153	ANKFN1
ENST00000332822.6|NOG	0.940606286066748	NOG
ENST00000397861.7|C17orf67	0.940876267630046	C17orf67
ENST00000284061.8|DGKE	0.925289203976513	DGKE
ENST00000316881.9|TRIM25	0.955645566707031	TRIM25
ENST00000240316.5|COIL	0.940273152989967	COIL
ENST00000262288.8|SCPEP1	0.905520706025754	SCPEP1
ENST00000621116.4|AKAP1	0.929954144116673	AKAP1
ENST00000284073.7|MSI2	0.903762844871266	MSI2
ENST00000299415.3|CCDC182	0.922516874074597	CCDC182
ENST00000313608.13|MRPS23	0.915092138723826	MRPS23
ENST00000577830.6|CUEDC1	0.927749367984841	CUEDC1
ENST00000581208.2|VEZF1	0.97509965907177	VEZF1
ENST00000578794.2|RP11-159D12.5	0.948068295829837	RP11-159D12.5
ENST00000258962.5|SRSF1	0.948068295829837	SRSF1
ENST00000579991.3|DYNLL2	0.928222370279866	DYNLL2
ENST00000268912.6|OR4D1	0.846206995667753	OR4D1
ENST00000641866.1|OR4D2	0.938174191799273	OR4D2
ENST00000225371.6|EPX	0.911508732505433	EPX
ENST00000677111.1|MKS1	0.939911929404979	MKS1
ENST00000262290.9|LPO	0.906494349434138	LPO
ENST00000225275.4|MPO	0.927840390588372	MPO
ENST00000343736.9|TSPOAP1	0.944244553725161	TSPOAP1
ENST00000577396.5|SUPT4H1	0.867592565474694	SUPT4H1
ENST00000648873.1|RP5-1171I10.8	0.900091196416256	RP5-1171I10.8
ENST00000584437.5|RNF43	0.900091196416256	RNF43
ENST00000323777.8|HSF5	0.96335635413934	HSF5
ENST00000682306.1|MTMR4	0.943341320827006	MTMR4
ENST00000672673.2|SEPTIN4	0.84907573362659	SEPTIN4
ENST00000389934.7|TEX14	0.909267712306957	TEX14
ENST00000583666.2|IGBP1P2	0.946091528355314	IGBP1P2
ENST00000337432.9|RAD51C	0.886932062713067	RAD51C
ENST00000308249.4|PPM1E	0.964073753096463	PPM1E
ENST00000262294.12|TRIM37	0.925262043123818	TRIM37
ENST00000330137.12|SKA2	0.950313406999282	SKA2
ENST00000262293.9|PRR11	0.893704144577105	PRR11
ENST00000543872.6|SMG8	0.920467399043017	SMG8
ENST00000284116.9|GDPD1	0.899620869415415	GDPD1
ENST00000312655.9|YPEL2	0.905532514314705	YPEL2
ENST00000251241.9|DHX40	0.841567872300366	DHX40
ENST00000621829.4|CLTC	0.969376183243941	CLTC
ENST00000470557.2|PTRH2	0.881619586253382	PTRH2
