gene	length	GC%
RTTN	1120	39.7321428571429
SOCS6	3923	31.5829722151415
CBLN2	1495	41.3377926421405
NETO1	4423	31.5170698620846
FBXO15	1650	44.9090909090909
TIMM21	2051	39.5904436860068
CYB5A	2738	41.563184806428
C18orf63	2742	31.5827862873815
DIPK1C	1726	48.3198146002317
CNDP2	3386	50.4725339633786
CNDP1	2650	40.8301886792453
ZNF407	1203	46.9659185369909
ZADH2	6303	40.4569252736792
TSHZ1	1303	35.7636224098235
SMIM21	2171	39.4288346384155
ZNF516	4816	43.4800664451827
ZNF236	4562	36.7382726874178
MBP	9255	51.07509454349
GALR1	8998	39.2976216937097
SALL3	1647	40.6800242865817
ATP9B	900	54.1111111111111
NFATC1	1746	48.3963344788087
CTDP1	713	55.5399719495091
SLC66A2	1556	61.7609254498715
HSBP1L1	556	49.4604316546763
TXNL4A	2872	47.3885793871866
RP11-795F19.5	1894	52.0063357972545
RBFA	4496	50.6005338078292
ADNP2	1537	36.1093038386467
PARD6G	2539	42.5364316660102
OR4F17	1560	31.6666666666667
PLPP2	348	58.0459770114943
MIER2	1117	67.0546105640107
THEG	453	57.3951434878587
C2CD4C	1651	63.7795275590551
SHC2	739	63.5994587280108
ODF3L2	483	63.3540372670807
MADCAM1	377	50.132625994695
TPGS1	231	75.7575757575758
CDC34	535	62.2429906542056
GZMM	133	62.406015037594
BSG	749	59.4125500667557
HCN2	685	73.8686131386861
POLRMT	53	52.8301886792453
FGF22	767	67.9269882659713
RNF126	1373	63.9475600873999
FSTL3	1677	61.2403100775194
PRSS57	170	59.4117647058824
PALM	1515	66.5346534653465
MISP	728	56.7307692307692
PTBP1	1501	54.2971352431712
PLPPR3	82	81.7073170731707
AZU1	1031	62.2696411251212
PRTN3	206	68.4466019417476
ELANE	83	53.0120481927711
CFD	403	52.1091811414392
MED16	743	63.7954239569314
R3HDM4	934	56.423982869379
KISS1R	257	44.3579766536965
ARID3A	3874	54.4914816726897
WDR18	213	63.849765258216
GRIN3B	130	48.4615384615385
TMEM259	1349	68.4210526315789
CNN2	1168	55.9075342465753
ABCA7	147	64.6258503401361
ARHGAP45	622	62.7009646302251
POLR2E	2161	58.5377140212864
GPX4	215	66.046511627907
SBNO2	582	62.3711340206186
STK11	3422	65.8094681472823
CBARP	2606	73.2924021488872
ATP5F1D	388	69.0721649484536
MIDN	1871	53.5008017103153
CIRBP	2367	55.893536121673
FAM174C	451	65.8536585365854
EFNA2	1486	57.8734858681023
PWWP3A	1853	60.7123583378305
NDUFS7	2174	64.1674333026679
GAMT	865	53.9884393063584
DAZAP1	948	50.5274261603376
RPS15	32	50
APC2	3031	65.8198614318707
C19orf25	1831	63.790278536319
PCSK4	331	63.4441087613293
REEP6	716	67.5977653631285
ADAMTSL5	993	50.5538771399799
PLK5	796	55.1507537688442
MEX3D	891	46.5768799102132
MBD3	4568	61.077057793345
AC005943.2	795	64.7798742138365
UQCR11	1075	50.8837209302326
TCF3	2415	55.6935817805383
ONECUT3	5543	56.593902219015
ATP8B3	4737	58.729153472662
REXO1	818	65.4034229828851
KLF16	2060	63.6893203883495
ABHD17A	390	61.2820512820513
SCAMP4	1729	62.1168305378832
ADAT3	296	66.2162162162162
CSNK1G2	1135	64.2290748898678
BTBD2	1040	66.9230769230769
MKNK2	2142	58.5901027077498
MOB3A	2359	56.7613395506571
IZUMO4	245	67.3469387755102
AP3D1	1185	57.4683544303797
DOT1L	2786	60.4450825556353
PLEKHJ1	686	59.7667638483965
SF3A2	109	60.5504587155963
AMH	116	68.1034482758621
JSRP1	77	74.025974025974
OAZ1	382	42.1465968586387
LLfos-48D6.2	801	65.043695380774
PEAK3	1049	59.3898951382269
LINGO3	214	60.7476635514019
LSM7	438	59.8173515981735
SPPL2B	1886	63.9978791092259
TMPRSS9	151	61.5894039735099
TIMM13	1323	62.1315192743764
LMNB2	2745	57.4134790528233
GADD45B	656	55.4878048780488
GNG7	3803	58.4275571916908
DIRAS1	2643	57.7752553916005
SLC39A3	2416	57.6986754966887
SGTA	1217	62.6951520131471
THOP1	2531	61.9913077834848
ZNF554	1883	47.8491768454594
ZNF555	6519	43.7950605921154
ZNF556	5116	43.9601250977326
ZNF57	180	32.2222222222222
ZNF77	271	32.4723247232472
TLE6	175	61.1428571428571
TLE2	204	59.3137254901961
TLE5	909	54.8954895489549
GNA11	2820	61.4184397163121
GNA15	730	61.7808219178082
S1PR4	385	64.1558441558442
NCLN	1887	64.6528881822999
CELF5	3002	55.5962691538974
NFIC	6448	57.6302729528536
SMIM24	857	54.7257876312719
DOHH	668	64.8203592814371
FZR1	3498	63.4362492853059
MFSD12	511	65.3620352250489
C19orf71	20	55
HMG20B	562	61.9217081850534
GIPC3	3351	57.3858549686661
TBXA2R	1181	54.9534292972058
CACTIN	1278	63.3802816901408
PIP5K1C	4530	63.0905077262693
TJP3	129	55.0387596899225
APBA3	254	55.1181102362205
MRPL54	172	63.3720930232558
RAX2	1532	62.402088772846
MATK	210	68.5714285714286
ZFR2	1925	57.2987012987013
ATCAY	3490	53.8968481375358
NMRK2	141	58.1560283687943
DAPK3	648	69.2901234567901
EEF2	498	54.2168674698795
PIAS4	1511	60.2250165453342
ZBTB7A	4449	53.5850752978197
MAP2K2	277	66.7870036101083
CREB3L3	1085	57.4193548387097
SIRT6	508	60.0393700787402
ANKRD24	309	64.4012944983819
EBI3	440	51.5909090909091
YJU2	392	61.4795918367347
SHD	89	50.561797752809
TMIGD2	367	55.5858310626703
FSD1	193	64.7668393782383
STAP2	1168	59.6746575342466
MPND	76	57.8947368421053
SH3GL1	1230	63.9024390243902
CHAF1A	372	49.4623655913978
UBXN6	492	60.7723577235772
HDGFL2	1680	59.5238095238095
PLIN4	2267	63.5641817379797
PLIN5	997	52.457372116349
CTB-50L17.14	1494	52.2757697456493
LRG1	1538	53.7061118335501
SEMA6B	1008	66.1706349206349
TNFAIP8L1	3138	53.8878266411727
MYDGF	460	54.7826086956522
DPP9	1337	57.5168287210172
FEM1A	7409	52.0043190713996
TICAM1	307	52.7687296416938
PLIN3	851	49.2361927144536
ARRDC5	609	54.0229885057471
UHRF1	1351	41.3767579570688
KDM4B	2084	56.5259117082534
PTPRS	406	68.9655172413793
ZNRF4	75	48
TINCR	3359	56.5644537064603
SAFB2	244	39.7540983606557
SAFB	187	33.6898395721925
RPL36	12	83.3333333333333
MICOS13	391	53.4526854219949
HSD11B1L	548	57.8467153284672
LONP1	198	61.1111111111111
CATSPERD	58	46.551724137931
PRR22	1392	67.0258620689655
CTB-54O9.9	347	63.4005763688761
DUS3L	63	46.031746031746
NRTN	151	70.1986754966888
FUT6	1080	56.4814814814815
FUT3	866	57.2748267898383
FUT5	775	61.5483870967742
AC024592.12	1673	63.5385534967125
NDUFA11	1641	63.254113345521
AC104532.2	323	65.9442724458204
VMAC	1711	52.4254821741672
CAPS	555	61.981981981982
RANBP3	1471	59.1434398368457
RFX2	1671	53.081986834231
ACSBG2	462	44.3722943722944
MLLT1	2661	62.3074032318677
ACER1	572	55.5944055944056
CLPP	1532	50.5874673629243
ALKBH7	277	56.6787003610108
PSPN	207	66.6666666666667
GTF2F1	709	53.0324400564175
KHSRP	1922	51.6129032258064
SLC25A41	832	60.6971153846154
SLC25A23	1911	54.9973835688121
CRB3	549	58.1056466302368
DENND1C	1932	59.2650103519669
TUBB4A	845	55.0295857988166
TNFSF9	858	46.7365967365967
CD70	181	40.3314917127072
TNFSF14	3673	48.5978763953172
C3	178	55.0561797752809
GPR108	398	55.5276381909548
TRIP10	289	53.9792387543253
SH2D3A	433	51.9630484988453
VAV1	254	60.2362204724409
ADGRE1	421	47.0308788598575
MBD3L2B	192	51.0416666666667
MBD3L5	117	42.7350427350427
MBD3L4	112	43.75
MBD3L2	113	42.4778761061947
MBD3L3	113	44.2477876106195
ZNF557	4224	42.9924242424242
INSR	4791	43.1642663327072
ARHGEF18	2180	59.2660550458716
PEX11G	326	62.5766871165644
TEX45	20	45
CTD-2207O23.12	238	58.8235294117647
ZNF358	76	61.8421052631579
MCOLN1	214	56.5420560747664
CTD-2207O23.10	851	61.3396004700353
PNPLA6	202	66.3366336633663
CAMSAP3	247	61.5384615384615
XAB2	61	63.9344262295082
PET100	400	57.25
CTD-3214H19.4	617	59.3192868719611
PCP2	74	43.2432432432432
STXBP2	62	64.5161290322581
RETN	106	64.1509433962264
MCEMP1	712	51.8258426966292
CTD-3214H19.16	365	63.5616438356164
TRAPPC5	4883	54.4337497440098
FCER2	417	58.7529976019185
CLEC4G	408	54.9019607843137
CTD-3214H19.17	3564	55.9483726150393
CD209	3046	48.8837820091924
CLEC4M	617	48.2982171799027
EVI5L	1274	65.149136577708
PRR36	314	64.6496815286624
LRRC8E	1108	50.2707581227437
MAP2K7	2047	62.7259404005862
TGFBR3L	186	62.3655913978495
SNAPC2	486	60.9053497942387
CTXN1	799	71.3391739674593
TIMM44	469	63.7526652452026
ELAVL1	4910	43.8696537678208
CCL25	425	56.2352941176471
FBN3	516	57.3643410852713
CERS4	312	64.4230769230769
CD320	1473	60.8282416836388
CTD-2550O8.5	217	64.9769585253456
NDUFA7	221	46.1538461538462
RPS28	1085	51.5207373271889
KANK3	255	55.6862745098039
ANGPTL4	484	60.9504132231405
RAB11B	876	64.4977168949772
MARCHF2	471	52.4416135881104
HNRNPM	260	32.3076923076923
PRAM1	133	66.1654135338346
ZNF414	1013	53.3070088845015
MYO1F	731	54.3091655266758
ADAMTS10	653	66.3093415007657
NFILZ	73	57.5342465753425
ACTL9	51	68.6274509803922
OR2Z1	187	43.3155080213904
ZNF558	5111	39.9921737429075
MBD3L1	56	30.3571428571429
MUC16	88	57.9545454545455
OR1M1	1483	49.5616992582603
OR7G2	1862	47.6369495166488
ZNF317	3595	49.7079276773296
OR7D2	2098	41.1820781696854
OR7D4	3623	41.8437758763456
OR7E24	562	36.8327402135231
ZNF699	4335	37.6931949250288
ZNF559	2830	37.773851590106
ZNF559-ZNF177	840	38.8095238095238
ZNF177	408	37.0098039215686
ZNF266	664	42.921686746988
ZNF560	219	38.3561643835616
ZNF426	5157	41.3030831878999
ZNF121	5587	39.7350993377483
ZNF561	2871	42.8073841866945
ZNF562	11142	42.6045593250763
FBXL12	1486	56.2584118438762
UBL5	107	44.8598130841121
PIN1	490	64.4897959183673
OLFM2	468	49.5726495726496
COL5A3	850	56.7058823529412
RDH8	529	48.9603024574669
SHFL	940	51.063829787234
ANGPTL6	251	52.191235059761
PPAN-P2RY11	926	67.8185745140389
PPAN	847	59.8583234946871
P2RY11	634	62.9337539432177
EIF3G	100	62
DNMT1	2259	52.456839309429
S1PR2	2411	53.4218166735794
MRPL4	519	63.9691714836224
ICAM1	1328	50.3765060240964
ICAM4	667	55.7721139430285
ICAM5	162	48.1481481481481
ZGLP1	288	59.375
CTD-2369P2.10	1514	60.9643328929987
FDX2	441	56.4625850340136
CTD-2369P2.12	1376	58.7209302325581
RAVER1	1235	57.3279352226721
ICAM3	78	58.974358974359
TYK2	301	54.485049833887
CDC37	418	59.8086124401914
PDE4A	2009	54.4051767048283
KEAP1	526	52.0912547528517
S1PR5	1073	47.5302889095993
ATG4D	351	58.4045584045584
KRI1	866	55.080831408776
CDKN2D	598	47.3244147157191
AP1M2	395	55.1898734177215
SLC44A2	1539	57.4398960363873
ILF3	3105	54.3317230273752
QTRT1	817	61.6891064871481
DNM2	856	65.5373831775701
TMED1	928	60.2370689655172
C19orf38	423	57.210401891253
CARM1	1318	60.546282245827
YIPF2	1001	58.5414585414585
TIMM29	552	46.9202898550725
SMARCA4	652	52.760736196319
LDLR	2500	50.4
SPC24	1689	50.5032563647128
KANK2	2288	49.7377622377622
DOCK6	202	56.4356435643564
ANGPTL8	256	59.765625
TSPAN16	152	60.5263157894737
RAB3D	3330	50.1501501501502
TMEM205	37	43.2432432432432
CCDC159	67	56.7164179104478
PLPPR2	1319	58.7566338134951
SWSAP1	935	45.7754010695187
EPOR	777	43.3719433719434
RGL3	342	50
ODAD3	1938	60.1651186790506
PRKCSH	238	66.3865546218487
ELAVL3	3200	54.875
CTC-398G3.6	161	53.416149068323
ZNF653	253	69.1699604743083
ECSIT	255	60
CNN1	527	59.5825426944972
ELOF1	1751	61.0508280982296
ZNF627	1272	38.8364779874214
ACP5	350	55.7142857142857
ZNF823	436	34.8623853211009
ZNF441	2172	32.8729281767956
ZNF491	1236	44.0129449838188
ZNF440	2252	41.2078152753108
ZNF439	922	36.117136659436
ZNF69	598	48.494983277592
ZNF700	520	38.0769230769231
CTD-2006C1.13	181	40.3314917127072
ZNF763	1508	42.4403183023873
CTC-359D24.6	985	44.3654822335025
ZNF433	129	44.9612403100775
CTD-2006C1.10	145	44.1379310344828
ZNF844	4444	44.4869486948695
CTC-359D24.5	3455	42.9522431259045
ZNF20	1237	37.9951495553759
ZNF625-ZNF20	2100	41.7619047619048
ZNF625	407	44.963144963145
ZNF136	1870	37.5401069518717
ZNF44	1222	40.5891980360065
ZNF563	1117	41.4503133393017
ZNF442	3757	39.0204950758584
ZNF799	450	34.6666666666667
ZNF443	450	35.1111111111111
CTD-3105H18.18	186	47.8494623655914
ZNF709	2812	37.6600284495021
CTD-2192J16.17	2437	38.2027082478457
ZNF564	1073	41.0065237651445
CTD-2192J16.20	5366	46.3287364890048
ZNF490	4385	48.6202964652224
ZNF791	4574	42.5448185395715
CTD-2192J16.22	243	59.2592592592593
MAN2B1	108	59.2592592592593
WDR83	160	51.25
CTD-2192J16.27	4543	55.1397754787585
WDR83OS	371	59.0296495956873
DHPS	121	49.5867768595041
GNG14	50	64
FBXW9	300	62
TNPO2	2063	54.6776539020843
TRIR	586	54.0955631399317
GET3	219	60.7305936073059
BEST2	329	55.6231003039514
HOOK2	278	52.158273381295
JUNB	500	53.2
PRDX2	258	60.077519379845
THSD8	894	56.0402684563758
RNASEH2A	174	48.8505747126437
RTBDN	1128	60.3723404255319
MAST1	82	53.6585365853659
DNASE2	781	48.7836107554417
KLF1	463	54.8596112311015
GCDH	1185	56.8776371308017
SYCE2	555	51.5315315315315
FARSA	269	58.7360594795539
CALR	576	52.6041666666667
RAD23A	932	54.1845493562232
GADD45GIP1	1089	55.4637281910009
DAND5	1126	52.753108348135
NFIX	4147	59.1511936339523
LYL1	286	63.986013986014
TRMT1	28	42.8571428571429
NACC1	2741	61.4009485589201
STX10	352	60.2272727272727
IER2	1050	58.4761904761905
CACNA1A	1600	61
CCDC130	228	60.9649122807018
MRI1	2001	46.4267866066967
C19orf53	575	58.0869565217391
ZSWIM4	1180	55.1694915254237
NANOS3	254	60.6299212598425
BRME1	447	53.9149888143177
CC2D1A	484	67.1487603305785
PODNL1	1233	60.9894566098946
DCAF15	454	63.8766519823789
RFX1	1165	62.1459227467811
RLN3	603	58.0431177446103
IL27RA	928	49.0301724137931
PALM3	238	57.9831932773109
MISP3	339	56.047197640118
C19orf67	210	58.5714285714286
SAMD1	566	53.0035335689046
PRKACA	2058	54.6161321671526
ASF1B	947	52.1647307286167
ADGRL1	3130	58.594249201278
ADGRE5	602	57.4750830564784
DDX39A	138	57.2463768115942
PKN1	75	61.3333333333333
PTGER1	94	62.7659574468085
GIPC1	654	63.1498470948012
DNAJB1	1153	49.5229835212489
TECR	920	60.9782608695652
NDUFB7	55	58.1818181818182
CLEC17A	1839	48.7221315932572
ADGRE3	316	37.6582278481013
ZNF333	2574	37.4514374514374
ADGRE2	3844	43.0020811654527
OR7C1	9914	39.671172079887
OR7A5	1041	35.4466858789625
OR7A10	482	39.0041493775934
OR7A17	2223	41.655420602789
SLC1A6	688	36.6279069767442
CCDC105	157	55.4140127388535
CASP14	2204	46.2341197822142
OR1I1	4837	46.7851974364275
SYDE1	1011	57.0722057368942
ILVBL	265	57.7358490566038
NOTCH3	1624	47.6600985221675
EPHX3	518	51.9305019305019
BRD4	2858	50.2449265220434
AKAP8	2536	47.1214511041009
AKAP8L	1079	62.6506024096386
WIZ	3098	52.5500322788896
RASAL3	171	53.8011695906433
PGLYRP2	723	53.1120331950208
CYP4F22	846	60.8747044917258
CYP4F8	1281	46.0577673692428
CYP4F3	3440	39.6511627906977
CYP4F12	2504	48.8817891373802
OR10H2	61	47.5409836065574
OR10H5	5361	46.4279052415594
OR10H1	2532	42.9304897314376
CYP4F2	748	41.1764705882353
CYP4F11	1355	45.0184501845018
OR10H4	392	39.030612244898
TPM4	2232	44.8476702508961
RAB8A	1930	52.9533678756477
HSH2D	2152	56.0408921933085
CIB3	97	56.701030927835
FAM32A	1091	50.6874427131072
AP1M1	11471	47.3541975416267
KLF2	1654	51.5719467956469
EPS15L1	1675	50.9850746268657
CALR3	70	32.8571428571429
CTD-3222D19.2	1022	52.8375733855186
C19orf44	1299	61.0469591993841
CHERP	1263	52.1773555027712
SLC35E1	3842	47.8917230609058
MED26	1108	49.3682310469314
CTC-429P9.4	801	56.6791510611735
SMIM7	1858	45.1560818083961
TMEM38A	1652	52.7845036319613
NWD1	7208	52.2752497225305
SIN3B	1626	59.2865928659287
F2RL3	1985	54.9622166246851
CPAMD8	1465	59.4539249146758
HAUS8	107	31.7757009345794
MYO9B	1402	62.0542082738944
USE1	1350	54.2962962962963
OCEL1	602	55.9800664451827
NR2F6	469	54.5842217484009
USHBP1	3299	59.4725674446802
BABAM1	289	50.5190311418685
CTD-2278I10.6	757	63.0118890356671
ANKLE1	1094	50.4570383912249
ABHD8	530	68.4905660377358
MRPL34	276	55.4347826086957
DDA1	3642	59.0884129599121
ANO8	2805	68.5918003565062
GTPBP3	1028	49.9027237354086
PLVAP	907	60.3087100330761
BST2	403	58.560794044665
MVB12A	339	66.0766961651917
TMEM221	949	52.8977871443625
NXNL1	222	59.9099099099099
SLC27A1	1556	59.5115681233933
PGLS	207	65.7004830917874
NIBAN3	3373	48.1470501037652
COLGALT1	1713	52.2475189725628
UNC13A	4718	53.1369224247562
MAP1S	62	67.741935483871
FCHO1	259	58.6872586872587
B3GNT3	1454	51.1004126547455
INSL3	357	56.0224089635854
JAK3	1961	51.5553289138195
RPL18A	890	58.876404494382
SLC5A5	1297	51.272166538165
CCDC124	276	67.7536231884058
KCNN1	1679	58.6063132817153
ARRDC2	1136	54.3133802816901
IL12RB1	613	56.6068515497553
MAST3	1966	53.4079348931841
AC007192.4	2395	57.6617954070981
PIK3R2	1238	58.9660743134087
IFI30	206	48.5436893203884
MPV17L2	893	56.2150055991041
RAB3A	686	60.3498542274053
LLNLR-225F10.1	2968	51.9204851752022
PDE4C	2277	52.0421607378129
CTC-251H24.14	91	59.3406593406593
IQCN	82	57.3170731707317
JUND	747	61.5796519410977
LSM4	1228	56.2703583061889
PGPEP1	6367	52.2381027171352
GDF15	241	46.8879668049792
LRRC25	850	55.2941176470588
SSBP4	316	58.2278481012658
ISYNA1	525	57.9047619047619
ELL	3788	59.4508975712777
FKBP8	418	67.7033492822967
KXD1	747	54.6184738955823
UBA52	2400	50.4166666666667
CRLF1	322	59.9378881987578
REX1BD	157	65.6050955414013
TMEM59L	503	61.2326043737575
KLHL26	2476	56.5024232633279
CRTC1	4951	60.4726317915573
COMP	142	64.7887323943662
UPF1	1713	57.5014594279043
GDF1	52	71.1538461538462
CERS1	1440	75.9722222222222
COPE	116	70.6896551724138
AC002985.3	431	62.877030162413
DDX49	1900	60.3157894736842
HOMER3	240	60.8333333333333
SUGP2	2848	51.5098314606742
ARMC6	548	59.8540145985402
SLC25A42	2154	57.1494893221913
TMEM161A	761	59.9211563731932
MEF2B	701	68.188302425107
BORCS8-MEF2B	1403	66.2865288667142
BORCS8	2494	57.6583801122694
RFXANK	147	56.4625850340136
NR2C2AP	516	53.8759689922481
NCAN	2322	45.7364341085271
HAPLN4	3061	55.7007513884352
TM6SF2	298	53.3557046979866
SUGP1	615	53.1707317073171
MAU2	2972	55.2153432032301
GATAD2A	3453	52.0706631914277
TSSK6	576	61.2847222222222
NDUFA13	339	62.8318584070796
CTC-260F20.3	266	67.6691729323308
YJEFN3	2437	58.3914649158802
CILP2	643	57.2317262830482
PBX4	312	50.6410256410256
LPAR2	587	55.366269165247
GMIP	487	54.4147843942505
ATP13A1	224	62.0535714285714
ZNF101	3206	44.6350592638802
ZNF14	880	39.0909090909091
ZNF506	2657	45.2766277756869
ZNF253	1927	34.2501297353399
ZNF93	757	45.0462351387054
ZNF682	1587	34.2155009451796
ZNF90	1805	32.797783933518
ZNF486	2386	39.5641240569992
ZNF737	6600	36.030303030303
ZNF626	4351	36.1066421512296
ZNF66	2673	45.1552562663674
ZNF85	395	29.873417721519
ZNF430	2029	34.9926071956629
ZNF714	6762	35.7734398107069
ZNF431	12019	36.924868957484
ZNF708	2114	35.7142857142857
ZNF738	4908	37.1026894865526
ZNF493	2593	31.7007327419977
CTD-2561J22.3	193	52.3316062176166
ZNF429	2590	33.4362934362934
ZNF100	3912	31.058282208589
ZNF43	2657	34.0986074520136
ZNF208	5096	34.478021978022
ZNF257	2038	32.2374877330716
ZNF676	861	36.5853658536585
ZNF98	497	30.3822937625755
ZNF492	2406	33.1255195344971
ZNF99	5131	34.1259013837459
ZNF723	234	47.4358974358974
ZNF728	585	37.4358974358974
ZNF730	665	32.781954887218
ZNF724	786	41.7302798982188
ZNF91	1707	32.9818394844757
ZNF675	425	27.7647058823529
ZNF681	4417	32.0126782884311
ZNF726	517	35.9767891682785
ZNF254	1981	27.6123170116103
UQCRFS1	2228	39.1382405745063
VSTM2B	545	34.6788990825688
POP4	1857	53.2040926225094
PLEKHF1	798	60.0250626566416
C19orf12	3775	46.3576158940397
CCNE1	535	48.785046728972
URI1	1543	32.1451717433571
ZNF536	895	38.5474860335196
TSHZ3	1602	34.58177278402
ZNF507	4584	35.3184991273996
DPY19L3	3649	35.7084132639079
PDCD5	1348	40.8011869436202
ANKRD27	1139	39.7717295873573
RGS9BP	1329	51.0910458991723
NUDT19	1835	41.0899182561308
TDRD12	147	34.0136054421769
SLC7A9	1716	49.6503496503497
CEP89	3237	51.8381217176398
FAAP24	1547	49.6444731738849
RHPN2	1404	35.8974358974359
GPATCH1	382	37.696335078534
WDR88	476	54.8319327731093
LRP3	1289	58.8052754072925
SLC7A10	227	38.7665198237885
CEBPA	1404	58.048433048433
CEBPG	2994	37.5751503006012
PEPD	392	43.3673469387755
CHST8	446	64.1255605381166
KCTD15	3961	52.9916687705125
LSM14A	1900	34.3684210526316
GARRE1	2611	44.3508234392953
GPI	2377	50.1893142616744
PDCD2L	48	18.75
UBA2	2030	42.4630541871921
WTIP	12035	53.2197756543415
SCGB2B2	2911	51.8378564067331
ZNF302	2223	35.357624831309
ZNF181	3281	37.183785431271
ZNF599	2800	38.8928571428571
ZNF30	332	34.6385542168675
ZNF792	1602	43.7578027465668
GRAMD1A	330	63.3333333333333
SCN1B	3599	50.4584606835232
HPN	284	59.1549295774648
CTD-2527I21.16	840	49.1666666666667
FXYD3	866	49.0762124711316
LGI4	886	63.431151241535
FXYD1	167	67.6646706586826
FXYD7	386	66.839378238342
FXYD5	265	60.7547169811321
FAM187B	25	72
LSR	103	36.8932038834951
USF2	565	58.4070796460177
HAMP	101	48.5148514851485
MAG	527	63.1878557874763
CD22	664	56.9277108433735
FFAR1	1408	51.3494318181818
FFAR3	558	57.8853046594982
GPR42	562	57.6512455516014
FFAR2	1060	48.9622641509434
KRTDAP	104	49.0384615384615
DMKN	319	55.1724137931034
SBSN	143	51.7482517482517
GAPDHS	149	64.4295302013423
TMEM147	79	41.7721518987342
ATP4A	584	59.0753424657534
PMIS2	150	50
HAUS5	4160	53.2692307692308
RBM42	131	58.0152671755725
ETV2	19	47.3684210526316
UPK1A	517	52.0309477756286
ZBTB32	286	59.4405594405594
KMT2B	321	58.5669781931464
IGFLR1	479	49.6868475991649
AD000671.6	1590	61.7610062893082
U2AF1L4	893	56.8868980963046
PSENEN	672	41.0714285714286
AC002398.9	750	60
LIN37	1352	59.5414201183432
HSPB6	956	58.3682008368201
PROSER3	2599	58.6764140053867
ARHGAP33	393	55.470737913486
PRODH2	48	54.1666666666667
NPHS1	1142	43.0823117338004
KIRREL2	644	46.583850931677
APLP1	351	50.4273504273504
NFKBID	318	50.9433962264151
HCST	217	52.5345622119816
TYROBP	166	51.2048192771084
LRFN3	1605	56.5109034267913
SDHAF1	690	57.6811594202899
SYNE4	30	36.6666666666667
ALKBH6	443	67.9458239277652
CLIP3	1498	51.4686248331108
THAP8	456	52.6315789473684
WDR62	4512	61.0150709219858
OVOL3	50	52
POLR2I	213	63.849765258216
TBCB	163	44.1717791411043
CAPNS1	524	59.5419847328244
COX7A1	60	55
ZNF565	172	34.3023255813954
ZNF146	1452	34.0909090909091
ZFP14	5771	37.8443943857217
ZFP82	4111	39.6983702262223
ZNF566	3858	35.7439087610161
ZNF260	3313	34.4400845155448
ZNF529	3250	35.2307692307692
ZNF382	6564	41.4990859232175
ZNF461	2035	38.4766584766585
ZNF567	653	25.8805513016845
ZNF850	4287	41.8241194308374
ZNF790	1005	35.7213930348259
ZNF345	1272	32.7830188679245
ZNF829	3368	37.5890736342043
ZNF568	1646	32.1992709599028
ZNF420	1310	32.9007633587786
CTC-454I21.3	375	33.3333333333333
ZNF585A	6049	40.2380558770045
ZNF585B	3648	42.5986842105263
ZNF383	5074	39.180134016555
ZNF875	670	47.910447761194
ZNF527	4961	38.4801451320298
ZNF569	1427	29.7126839523476
ZNF570	3419	37.233109096227
ZNF793	5454	36.8720205353869
ZNF540	916	35.4803493449782
ZNF571	2164	32.2550831792976
ZFP30	3972	34.5669687814703
ZNF781	1414	32.4611032531825
CTD-2528L19.4	126	47.6190476190476
ZNF607	1669	44.6974236069503
ZNF573	2084	39.4913627639155
WDR87	109	43.1192660550459
SIPA1L3	2129	56.2235791451386
DPF1	1054	63.5673624288425
SPINT2	609	42.200328407225
PPP1R14A	390	63.0769230769231
CTB-102L5.4	67	61.1940298507463
YIF1B	1794	62.876254180602
C19orf33	164	57.9268292682927
KCNK6	4673	50.6526856409159
CATSPERG	3248	55.7573891625616
PSMD8	420	53.3333333333333
GGN	145	53.1034482758621
SPRED3	3442	54.4160371876816
FAM98C	202	50.990099009901
RASGRP4	1245	54.0562248995984
RYR1	144	60.4166666666667
MAP4K1	169	54.4378698224852
EIF3K	615	51.0569105691057
ACTN4	2157	55.8646267964766
CAPN12	660	50.9090909090909
LGALS7B	61	68.8524590163934
LGALS4	90	44.4444444444444
ECH1	191	51.8324607329843
HNRNPL	352	34.9431818181818
RINL	1274	47.6452119309262
SIRT2	598	58.3612040133779
NFKBIB	1949	59.0559261159569
CCER2	256	61.328125
SARS2	340	58.2352941176471
CTC-360G5.8	202	61.8811881188119
MRPS12	462	54.3290043290043
FBXO17	2036	58.2514734774067
FBXO27	1390	50.7194244604317
ACP7	1375	54.6909090909091
PAK4	4237	56.2426244984659
NCCRP1	1128	51.9503546099291
SYCN	162	63.5802469135803
IFNL3	79	40.5063291139241
IFNL4	423	45.6264775413712
IFNL2	175	34.2857142857143
IFNL1	157	38.8535031847134
LRFN1	1067	61.1996251171509
GMFG	581	50.2581755593804
SAMD4B	1399	52.2516082916369
PAF1	362	45.8563535911602
MED29	2942	52.5832766825289
ZFP36	713	43.3380084151473
PLEKHG2	3121	48.8625440563922
RPS16	143	46.8531468531469
SUPT5H	271	50.5535055350554
TIMM50	3959	49.9115938368275
DLL3	468	46.3675213675214
SELENOV	563	52.753108348135
EID2B	1330	42.5563909774436
EID2	662	32.9305135951662
LGALS13	135	44.4444444444444
LGALS16	428	45.7943925233645
CLC	125	41.6
LEUTX	156	41.6666666666667
DYRK1B	365	63.2876712328767
FBL	80	43.75
FCGBP	164	48.780487804878
PSMC4	459	46.4052287581699
ZNF546	5257	36.7890431805212
ZNF780B	6097	37.3134328358209
ZNF780A	5364	36.2229679343773
MAP3K10	283	63.2508833922262
TTC9B	105	52.3809523809524
